rgn_id,habitat,km2
1,coral,3968.92
1,mangrove,1447.704175
1,mangrove_inland1km,648.780965
1,mangrove_offshore,125.096159
1,rocky_reef,55055.0
1,saltmarsh,15747.0
1,seagrass,17906.0
1,soft_bottom,1992818.61309837
1,seaice_edge,177102.272727273
1,seaice_shoreline,73970.1704545453
2,coral,3968.92
2,mangrove,1447.704175
2,mangrove_inland1km,648.780965
2,mangrove_offshore,125.096159
2,rocky_reef,55055.0
2,saltmarsh,15747.0
2,seagrass,17906.0
2,soft_bottom,1992818.61309837
2,seaice_edge,177102.272727273
2,seaice_shoreline,73970.1704545453
3,coral,3968.92
3,mangrove,1447.704175
3,mangrove_inland1km,648.780965
3,mangrove_offshore,125.096159
3,rocky_reef,55055.0
3,saltmarsh,15747.0
3,seagrass,17906.0
3,soft_bottom,1992818.61309837
3,seaice_edge,177102.272727273
3,seaice_shoreline,73970.1704545453
4,coral,3968.92
4,mangrove,1447.704175
4,mangrove_inland1km,648.780965
4,mangrove_offshore,125.096159
4,rocky_reef,55055.0
4,saltmarsh,15747.0
4,seagrass,17906.0
4,soft_bottom,1992818.61309837
4,seaice_edge,177102.272727273
4,seaice_shoreline,73970.1704545453
